Export Channel Data with rate of 256 samples per second.

Client: 1225010 - mike ma	Channel Set: PI 2 EEG & Coherence.chs
Session Date: 26/09/2017		Session Time: 4:01:32 PM
Start Time: 00:00:00.000		End Time: 00:01:01.188

EEG-C,EEG-D
-5.543,7.964
3.542,27.208
9.728,22.276
7.683,13.568
0.678,14.120
-1.900,5.868
-1.800,-9.096
-3.351,-12.045
-0.014,-6.117
7.317,-0.502
7.989,5.003
1.445,2.056
-2.126,-8.124
-1.539,-12.355
-1.584,-8.439
-3.956,0.938
-2.764,6.696
-1.150,5.399
-3.279,-0.151
-3.645,-6.042
-1.163,-10.399
2.209,-0.493
1.242,8.484
0.667,2.203
-0.212,-8.224
-3.886,-10.227
-6.466,-4.249
-3.661,2.736
-0.120,7.672
0.652,7.524
1.595,5.023
2.441,2.600
1.684,-5.221
2.911,-13.877
8.713,-5.954
9.383,5.842
3.324,0.228
-1.023,-4.320
-2.333,12.401
-3.059,20.907
-2.583,2.334
-0.848,-4.135
-0.455,2.214
-4.660,-9.197
-3.206,-18.257
5.914,1.964
9.231,15.893
6.881,6.283
3.521,-5.019
-0.377,-14.719
-4.824,-18.027
-3.838,0.178
1.241,9.083
2.720,-8.124
1.138,-16.902
0.277,1.493
2.795,27.584
4.479,31.685
5.798,16.102
7.725,3.080
3.665,-8.188
-1.384,-13.315
1.704,1.342
-0.451,18.693
-5.285,18.834
-1.474,10.649
2.702,1.689
2.118,-4.482
3.601,7.706
3.232,21.488
-3.118,13.639
-6.867,2.112
-5.392,-4.213
-2.740,-2.874
-1.992,0.749
-5.110,-8.938
-6.309,-16.176
-3.075,-5.274
-2.935,4.991
-10.895,-8.069
-12.671,-19.691
-4.863,-13.901
-0.800,-10.622
-1.173,-10.381
-4.514,-2.173
-6.709,4.570
-7.130,1.383
-8.096,-1.688
-6.324,-2.645
-1.684,-1.788
2.229,11.078
1.329,17.962
-1.117,9.862
-1.227,6.475
-0.503,-2.479
4.978,-4.228
7.940,0.793
1.050,-0.457
-2.205,-1.120
0.336,-6.478
4.200,-1.440
4.894,9.107
-0.943,-5.638
-3.233,-25.102
1.934,-14.711
8.391,12.310
9.464,20.714
6.697,13.427
8.134,9.815
4.056,-0.985
-5.568,-6.323
-5.834,-2.500
0.652,-8.421
1.824,-18.418
-0.426,-14.625
1.721,0.662
4.199,6.578
7.288,9.384
8.523,16.506
1.299,7.286
-5.542,-8.347
-2.721,-7.222
0.350,2.014
-2.984,0.857
-1.895,-3.062
2.048,-3.674
-0.236,-5.258
-5.389,-4.754
-5.462,-3.506
-2.016,-1.275
-2.662,9.294
-1.452,13.825
-4.825,0.313
-8.634,-8.612
-5.423,-11.254
-1.417,-19.723
1.044,-17.798
1.769,0.022
-2.365,8.037
-6.664,3.040
-6.109,0.983
-2.546,6.409
1.211,2.827
-0.465,-2.311
-4.104,-2.446
-3.894,-2.626
-3.143,-2.773
-1.978,3.578
-0.740,5.710
2.219,-2.277
7.548,-2.828
6.290,9.262
1.616,1.112
0.089,-12.459
-2.233,-8.764
-2.165,4.997
2.137,13.280
3.430,5.215
-0.473,-6.047
-1.428,0.572
0.156,13.560
0.738,6.665
2.092,-9.036
2.496,-6.706
6.565,13.020
13.249,30.621
7.599,21.209
-3.419,1.757
-3.562,-11.115
2.023,-5.680
-0.105,2.778
-7.489,-5.382
-8.944,-12.814
-3.986,-4.591
3.151,7.070
7.096,6.146
0.485,-14.713
-2.673,-28.556
1.068,-17.172
3.157,6.834
2.916,19.712
1.018,13.532
-1.618,2.856
-0.662,3.510
2.078,14.055
-2.044,13.051
-7.339,0.105
-3.860,0.354
-0.258,11.210
-4.725,6.186
-9.051,-9.171
-3.357,-13.238
2.911,-4.792
-0.359,-3.687
0.777,1.586
7.105,6.948
4.867,0.099
-4.938,-1.672
-7.915,4.565
-2.506,-2.502
2.917,-11.487
4.671,-6.254
9.596,7.611
12.141,16.351
6.073,7.307
1.303,0.147
0.965,-1.669
1.279,-2.728
2.293,-0.323
-3.485,2.159
-8.265,1.948
-1.276,2.846
7.067,10.649
9.925,6.473
7.640,-5.930
1.995,-14.607
-3.843,-15.459
-6.552,-0.198
-3.083,6.708
2.976,-3.209
4.593,-9.974
4.879,1.079
9.360,14.738
12.408,19.223
