Export Channel Data with rate of 256 samples per second.

Client: 1225010 - mike ma	Channel Set: PI 2 EEG & Coherence.chs
Session Date: 26/09/2017		Session Time: 4:15:59 PM
Start Time: 00:00:00.000		End Time: 00:01:03.375

EEG-C,EEG-D
10.995,5.744
3.396,8.810
1.657,6.463
4.588,-3.979
7.217,6.620
7.752,21.976
5.032,15.770
5.258,-4.940
7.033,-10.813
4.346,1.866
3.819,15.302
6.961,2.725
7.951,-15.571
9.192,-4.709
10.236,9.342
7.419,-5.040
4.091,-13.388
3.745,2.117
4.906,7.955
4.027,-7.483
3.097,-20.639
6.614,-11.384
10.837,-1.850
7.085,-0.987
-0.999,4.196
-4.233,1.937
-0.489,-5.083
4.765,-4.789
5.449,3.147
4.570,2.806
2.267,-15.183
0.912,-21.218
0.117,-8.725
-2.742,-1.987
-1.006,3.838
2.157,7.302
-2.852,-7.513
-10.088,-22.499
-10.136,-17.553
-6.537,-4.338
-4.564,-7.720
-3.928,-23.670
-4.045,-24.305
-3.374,-9.580
-1.200,-0.588
0.766,1.470
4.151,1.538
5.766,2.472
3.083,10.100
-0.505,1.441
-3.733,-10.184
-7.187,-0.932
-9.180,-0.041
-8.064,-19.584
-5.279,-22.098
-4.907,-7.254
-6.006,2.976
-5.749,1.634
-0.716,2.383
4.637,1.371
4.764,-2.882
2.624,-5.675
2.971,-10.712
4.594,-4.154
3.607,0.683
1.830,-9.655
4.045,-7.513
7.188,9.778
7.751,20.455
4.408,7.575
-0.166,-4.044
-0.813,-0.048
-1.445,-0.283
-6.195,-7.418
-9.289,-16.393
-6.653,-14.863
-0.919,0.004
1.535,5.230
1.010,-1.762
3.162,-5.382
5.500,-0.967
3.248,-1.623
0.151,-3.119
-0.045,0.561
0.357,-3.254
-1.029,-14.051
0.665,-13.204
0.013,3.062
-2.154,13.218
0.655,2.673
4.084,-9.659
5.777,-1.983
3.372,7.131
-3.308,-0.025
-3.671,-3.676
-2.713,-0.309
-7.548,3.330
-3.696,2.391
6.980,-1.622
9.787,4.949
4.517,18.447
-1.368,15.128
-3.259,-4.775
-1.610,-8.670
2.995,0.465
4.831,-0.124
6.833,-3.750
5.484,-1.637
-1.869,6.120
-7.532,4.821
-6.543,0.955
-1.911,0.778
2.196,-2.032
0.869,-11.472
0.669,-11.693
2.147,7.680
-0.806,18.795
-1.097,3.689
0.933,-12.656
2.755,-6.534
3.489,2.136
3.787,4.203
5.878,12.028
5.685,12.876
2.953,-0.484
4.859,-9.286
4.424,-2.501
0.730,1.397
2.073,0.170
5.512,-0.594
2.735,-0.358
-1.734,-9.174
-0.483,-18.213
5.874,-7.815
6.066,2.133
0.987,-1.609
1.790,-0.854
4.096,2.396
4.873,0.834
2.288,2.150
-3.251,5.120
-4.830,4.618
-1.116,-1.151
1.172,1.259
1.295,6.288
0.619,0.341
1.198,-6.017
3.780,-0.913
3.484,6.473
-0.899,16.394
-2.227,20.582
1.638,13.453
-0.220,-2.861
-6.691,-8.911
-6.886,-8.540
-3.867,-11.564
-4.298,-9.555
-2.876,6.920
-1.578,13.637
-1.512,-1.762
0.792,-13.454
1.069,-5.554
-2.357,4.466
-2.718,5.673
-1.114,-7.211
-2.272,-14.042
-6.440,-4.846
-10.512,2.511
-10.069,-3.132
-6.283,-3.780
-4.056,-0.670
-6.215,-4.578
-9.233,-9.366
-9.108,-12.908
-6.905,-6.531
-7.443,4.256
-5.981,10.960
-1.165,5.971
1.010,-4.557
-3.320,-7.863
-11.676,-22.480
-9.869,-25.746
0.755,-2.922
0.573,10.182
-8.822,0.445
-6.579,-3.522
4.831,-0.909
7.724,-4.869
2.644,-8.074
1.055,6.705
5.910,26.065
10.316,20.339
11.919,3.586
10.195,-5.345
7.913,0.743
10.939,17.148
13.101,20.218
9.148,9.692
4.041,6.208
1.112,5.215
0.618,7.290
4.109,15.977
5.313,13.473
-0.915,-10.905
-0.446,-10.507
6.206,12.704
