Export Channel Data with rate of 256 samples per second.

Client: 1225010 - mike ma	Channel Set: PI 2 EEG & Coherence.chs
Session Date: 26/09/2017		Session Time: 3:50:39 PM
Start Time: 00:00:00.000		End Time: 00:01:00.938

EEG-C,EEG-D
-3.855,-35.222
4.368,-7.423
11.786,22.006
7.846,12.012
3.529,-2.518
6.228,-1.490
7.741,5.989
4.452,2.969
-0.697,-7.785
1.094,0.707
6.412,13.197
8.953,10.897
7.204,1.523
5.301,-5.637
7.756,5.337
10.387,12.660
2.495,7.616
-3.212,-3.744
-1.414,-14.333
-6.655,-22.991
-12.899,-17.861
-11.281,-3.821
-6.794,-4.877
-5.936,-11.359
-6.174,2.128
-6.467,11.071
-5.549,-6.749
-4.303,-24.969
-2.881,-18.315
1.362,7.562
7.616,19.879
6.387,6.077
-2.164,-9.347
-7.380,1.006
-4.614,17.682
3.397,21.895
1.478,8.952
-9.961,-19.979
-9.873,-35.195
-2.658,-15.716
-2.396,11.831
-7.826,8.238
-11.154,-13.945
-8.033,-14.348
-5.565,-15.794
-8.565,-33.263
-10.593,-32.181
-8.168,-4.233
-5.619,16.745
-3.200,8.671
-0.538,-3.605
4.043,0.476
6.082,6.025
3.049,-1.542
-0.774,-8.205
1.676,-0.954
6.399,5.537
5.675,8.636
2.658,3.051
3.916,-5.599
8.034,-3.796
6.059,-0.333
3.643,3.037
3.968,6.348
0.407,1.713
-1.411,0.332
1.518,9.583
0.082,6.860
-2.498,-5.073
-2.700,-5.005
-5.422,1.310
-7.777,-1.519
-5.097,-22.480
-1.925,-26.237
-1.405,-6.366
-3.065,0.796
-6.960,-9.956
-7.457,-10.402
-0.794,5.893
3.420,12.543
-2.787,-8.725
-9.040,-23.270
-5.695,-7.304
-2.538,-1.167
3.241,-4.555
9.058,-1.416
3.022,-3.577
-4.130,5.587
-7.907,4.538
-8.711,-8.863
-4.720,-7.876
1.543,5.618
2.882,20.185
-0.108,13.133
-2.463,1.688
-3.450,13.342
-4.913,9.013
-5.246,-10.476
-4.437,-17.766
-2.725,-7.402
-2.827,6.399
1.294,7.453
6.379,-1.970
5.763,0.343
4.972,8.323
11.173,12.473
13.123,6.998
5.982,-10.748
0.646,-20.842
0.168,-2.643
1.904,14.298
1.235,-3.431
0.719,-14.657
4.957,0.640
8.012,5.541
7.050,3.372
4.727,10.580
3.959,14.490
7.956,2.207
12.835,-1.048
10.028,-4.808
2.578,-17.535
1.254,-18.876
8.265,2.050
16.823,26.037
16.225,27.857
3.578,6.989
-2.665,-8.896
3.921,-1.884
6.661,-0.859
-0.738,-11.913
-3.877,-7.860
1.643,11.843
-0.164,11.146
-9.635,-10.891
-14.194,-25.010
-10.336,-21.507
-4.674,-12.875
-1.545,-4.120
-2.912,7.246
-5.214,12.866
-7.018,4.835
-7.794,-5.234
-2.685,-6.462
2.882,3.364
3.981,11.348
5.243,13.889
4.658,20.501
-6.223,7.034
-17.600,-8.914
-16.873,-10.913
-6.695,0.003
-0.432,11.087
-4.931,9.914
-10.157,4.581
-6.625,7.086
-1.438,6.847
-3.422,-10.560
-7.427,-11.304
-7.981,0.705
-11.280,-11.930
-15.464,-24.682
-11.717,-9.742
-3.700,11.038
1.591,14.174
-0.009,10.180
-3.765,8.652
-0.741,12.295
4.560,11.657
0.111,-1.168
-6.866,-5.163
-5.228,4.941
-4.308,14.044
-7.689,12.477
-3.806,19.462
2.090,26.882
-3.482,6.980
-12.017,-19.791
-14.344,-16.882
-12.215,-0.597
-10.783,-0.050
-8.384,-5.154
-5.074,-5.236
-6.082,-4.735
-11.479,-1.238
-10.095,3.763
-1.407,6.518
3.088,1.329
6.250,2.988
8.104,9.076
4.256,6.478
1.394,-4.609
5.934,6.071
10.247,16.007
8.749,-6.533
10.858,-20.871
13.757,-11.450
10.008,2.238
7.237,18.350
7.086,22.841
8.805,12.045
9.227,8.582
3.526,-7.199
1.175,-16.655
10.389,6.737
17.395,18.029
10.416,-6.346
3.680,-17.371
5.638,-6.436
12.826,0.258
18.033,9.588
15.758,14.443
11.867,3.943
11.947,5.233
11.790,0.823
7.835,-16.578
7.601,-12.693
9.469,14.018
6.857,30.202
0.489,12.561
-1.147,-10.393
6.068,-4.687
14.462,5.942
13.724,4.193
10.256,3.466
5.469,0.634
2.046,7.279
7.226,25.378
13.375,20.432
13.060,2.022
9.582,-1.363
8.733,4.720
11.516,7.906
13.211,5.788
10.136,-1.171
8.631,0.607
9.793,-3.559
7.621,-4.000
6.445,3.633
6.934,12.653
4.164,11.755
1.255,3.425
3.716,4.489
5.836,11.805
4.949,6.744
4.493,-5.454
1.827,-13.069
-1.130,-8.230
4.652,-1.611
11.785,2.823
14.964,12.068
14.761,18.555
10.385,15.610
4.006,3.841
0.671,-11.289
2.002,-10.987
3.137,-2.350
4.714,6.759
10.420,12.081
12.499,-6.451
5.980,-25.379
1.990,-2.224
4.678,14.801
4.288,-6.527
-0.890,-19.020
-0.240,-4.898
4.862,5.323
2.709,-2.177
-3.346,-2.916
-4.203,4.397
0.330,1.203
4.558,-7.534
7.717,-8.513
11.982,13.693
12.374,24.781
5.966,8.670
2.701,-1.361
2.239,-6.788
-1.676,-24.853
-5.233,-29.364
-5.492,-5.294
-0.455,12.320
4.957,10.275
5.217,2.164
5.155,0.761
4.280,2.031
-2.632,-7.979
-8.071,-15.056
-5.681,-5.193
-5.989,2.568
-11.121,-0.214
-9.551,4.202
-2.676,10.028
-0.522,3.479
0.014,3.674
1.642,-1.099
0.577,-7.976
-3.347,-11.689
-3.845,-7.593
-1.880,-4.586
-0.063,-4.302
4.537,-4.540
10.028,-4.434
6.146,-5.637
-1.981,-11.754
-1.703,-16.058
2.950,-2.658
2.940,17.871
2.168,9.885
2.502,-14.819
2.253,-11.631
4.357,10.132
4.363,8.873
1.292,-3.415
-0.918,7.091
-1.795,11.800
-0.247,5.623
4.139,5.736
3.417,-5.481
-3.347,-29.638
-2.804,-27.889
0.006,-13.790
-2.339,-11.264
-3.899,-5.650
2.702,12.820
4.311,-4.163
-3.750,-36.284
-8.921,-30.272
-7.105,-11.595
-3.927,-15.222
-5.038,-19.736
-7.136,1.298
-5.168,18.375
0.621,6.927
1.001,-4.064
0.233,6.381
4.474,24.626
6.107,20.237
3.725,7.688
4.922,11.535
14.122,28.834
25.550,43.226
29.754,43.717
21.835,26.018
7.577,4.471
1.969,7.383
3.512,4.576
3.519,-23.672
5.706,-33.400
13.487,-11.691
23.197,15.362
31.452,27.188
31.875,14.277
25.672,-3.576
18.516,-3.945
15.032,7.371
12.956,7.739
13.708,3.633
12.642,14.030
6.389,23.221
1.489,10.703
-2.230,-11.912
-5.631,-19.982
-3.700,-7.660
1.915,11.801
3.393,10.134
-5.092,-15.190
-14.283,-23.424
-15.229,-10.424
-10.530,0.523
-4.398,1.149
0.748,9.898
0.482,14.604
-5.422,1.187
-5.809,-4.287
-1.394,-5.888
-4.034,-10.008
-13.625,-11.146
-17.597,-10.326
-11.272,1.298
-5.747,13.697
-7.424,9.116
-11.387,0.605
-14.197,-6.916
-17.349,-18.414
-20.019,-21.816
-16.693,-5.044
-11.093,13.958
-8.285,7.578
-2.815,-11.980
3.470,-3.521
2.624,6.783
-2.141,-5.680
-1.973,-12.319
0.006,-4.664
-2.111,0.915
-2.283,-2.310
0.853,1.367
0.510,1.171
-1.569,3.869
-0.244,10.571
-0.075,6.454
0.535,1.103
2.476,10.280
2.682,25.942
4.082,30.510
2.690,13.942
-1.761,-2.250
2.891,4.010
6.974,12.487
2.102,-6.304
-4.179,-24.400
-6.207,-17.876
-5.619,-6.094
-4.756,-2.544
-6.302,-5.687
-5.675,-5.513
-3.412,3.379
-3.327,8.895
-7.637,3.647
-12.436,-3.771
-14.707,-0.507
-13.696,0.182
-11.002,-4.070
-8.423,-4.263
-8.752,-0.410
-10.002,6.163
-7.176,10.544
-1.719,8.877
0.375,8.821
-3.622,5.276
-9.158,-17.056
-12.738,-27.331
-12.353,-11.293
-4.731,6.997
2.190,3.819
2.366,-5.016
0.761,0.118
1.317,9.924
-0.855,3.875
-0.987,-2.513
4.723,14.450
5.943,27.748
0.355,14.970
-6.072,0.789
-7.648,0.572
-3.172,9.352
-3.948,-2.667
-10.624,-24.996
-10.655,-18.590
-5.418,0.331
-5.831,4.051
-7.090,-6.635
-3.999,-10.770
-0.449,2.598
-0.634,3.202
-7.725,-8.828
-10.940,-5.809
-8.837,-3.102
-8.860,-10.894
-9.493,-7.931
-7.978,-2.907
-5.796,-4.428
-4.212,-5.761
-3.123,-6.088
-4.950,-12.334
-6.119,-4.830
-3.039,9.441
-1.008,7.883
-1.154,12.178
-0.973,6.256
-4.612,-5.374
-7.812,-4.391
-7.295,-5.248
-6.021,-8.513
-6.920,-7.876
-9.332,-9.604
-6.379,0.470
1.495,12.543
1.403,9.981
-1.170,5.674
3.819,6.796
2.789,3.999
-3.659,0.382
-6.283,2.838
-12.256,-2.259
-18.056,-20.864
-12.643,-25.716
-2.957,-5.328
-3.336,7.468
-9.474,5.686
-9.630,4.896
-8.031,4.234
-10.762,-6.341
-7.369,-2.271
5.090,15.872
12.699,2.187
8.022,-19.380
2.326,-11.045
3.592,-1.836
8.094,-5.714
8.503,-7.772
6.884,4.771
6.020,12.343
-1.877,-3.971
-6.119,-11.601
-1.084,-2.284
-2.230,3.093
-8.431,3.712
-6.849,0.780
-5.438,-10.282
-8.459,-7.177
-6.500,10.652
-2.189,7.700
1.310,-9.045
-0.672,-13.718
-5.651,-9.646
-2.261,-4.435
5.778,8.210
10.928,10.043
11.113,0.311
11.544,-1.902
14.898,-1.143
13.796,-7.802
5.891,-11.207
4.203,0.001
1.866,8.341
-3.846,2.291
1.584,0.310
10.335,7.408
5.519,9.049
-4.736,5.325
-6.950,5.608
-0.566,5.158
2.631,-1.145
1.670,-1.391
4.001,3.439
7.512,6.143
7.821,10.208
5.987,5.795
6.933,-2.081
8.482,-0.597
6.553,-3.651
0.408,-21.845
-2.843,-26.672
0.055,-3.608
1.928,7.120
1.425,-14.308
2.855,-19.020
4.166,-3.844
2.474,-2.970
1.714,-8.851
3.413,7.142
-0.100,22.243
-7.676,7.177
-8.581,-6.713
0.198,-1.276
3.168,0.885
-6.261,-10.744
-11.537,-14.167
-5.728,-4.016
0.631,1.394
2.230,-0.868
1.521,2.341
1.382,8.881
-3.324,-1.217
-7.396,-7.798
-1.772,7.745
8.383,11.440
5.837,-8.226
-6.478,-9.869
-12.555,4.321
-12.306,-3.061
-9.792,-11.190
-7.424,1.761
-4.456,12.858
-3.849,1.273
-1.733,-7.417
2.563,6.105
2.177,21.007
-5.888,1.909
-14.536,-22.189
-14.038,-21.605
-10.106,-12.476
-9.013,-7.670
-5.738,-2.005
-2.055,1.479
-8.101,-0.244
-17.823,-0.496
-15.539,4.205
-8.356,3.004
-7.124,4.230
-9.057,2.377
-8.567,-8.711
-5.213,-12.840
-1.023,3.481
1.181,17.464
0.228,14.476
-0.614,2.321
2.870,-0.019
6.949,6.792
7.352,13.324
9.544,1.402
9.748,6.352
1.813,6.535
-5.746,-20.999
-2.969,-31.862
5.935,-9.347
6.309,12.297
-2.110,10.691
