Export Channel Data with rate of 256 samples per second.

Client: 1225010 - mike ma	Channel Set: PI 2 EEG & Coherence.chs
Session Date: 26/09/2017		Session Time: 3:44:27 PM
Start Time: 00:00:00.000		End Time: 00:01:01.563

EEG-C,EEG-D
2.241,-16.895
8.776,-7.118
16.756,14.993
11.462,20.606
-1.324,3.095
-4.477,-7.038
1.125,-7.025
3.081,-6.117
-0.960,0.179
-2.262,13.530
-1.352,12.259
-3.822,-7.426
-7.535,-18.920
-6.858,-9.827
-0.917,5.161
5.745,19.647
7.852,25.626
4.866,11.506
5.851,2.724
7.391,2.256
2.650,-9.802
3.089,-7.533
12.748,12.385
14.244,11.316
5.433,-6.994
4.773,5.153
8.944,18.614
6.585,-2.586
3.995,-18.739
7.294,-3.451
11.223,20.229
11.392,19.161
9.724,2.458
10.299,-1.067
15.459,7.184
22.243,6.182
23.053,4.154
19.764,17.603
19.713,28.042
20.269,12.206
17.986,-9.383
14.277,-10.361
15.830,1.967
22.075,10.754
21.146,6.098
14.102,0.665
14.839,10.262
19.163,20.935
16.496,15.827
11.839,3.026
10.621,-6.030
8.658,-9.852
3.831,-8.357
0.645,-3.079
0.031,-1.117
2.509,6.374
1.216,9.337
-0.993,5.759
-0.755,11.360
1.596,22.752
4.962,24.393
7.191,16.447
5.958,0.139
0.238,-13.335
-3.686,-10.066
0.096,0.322
2.279,5.407
-2.019,1.174
-2.654,-1.864
2.401,2.761
2.819,-2.797
-0.974,-20.607
-1.781,-24.270
0.419,-5.014
4.614,10.101
4.690,8.750
2.196,8.156
-0.746,11.898
-0.051,17.726
1.275,22.754
-5.861,14.038
-13.700,-2.323
-9.648,-1.031
-5.678,7.539
-11.132,-10.206
-15.337,-26.025
-11.894,-14.028
-6.907,2.698
-8.473,0.996
-8.518,-4.480
-4.795,1.194
-5.007,7.924
-8.497,6.453
-8.943,0.515
-7.812,-11.349
-8.884,-16.690
-7.053,-10.289
-2.414,-2.184
-1.347,-2.325
-3.588,1.938
-2.376,14.191
-3.735,16.764
-9.843,7.833
-13.696,-2.953
-14.107,-7.285
-17.314,-14.517
-20.693,-27.911
-16.621,-22.213
-8.268,7.136
-4.264,20.541
-6.995,3.505
-9.868,-8.543
-7.221,0.866
-6.307,-3.936
-9.261,-21.943
-7.724,-15.610
-0.876,11.567
0.458,15.665
-4.163,-3.989
-4.390,-11.770
-1.026,5.856
1.367,12.228
-1.149,-1.312
-3.169,-5.584
-2.881,-5.130
-7.094,-14.395
-9.934,-14.050
-3.177,6.551
4.762,22.821
5.544,21.467
3.334,13.986
2.207,7.882
1.510,-1.511
0.835,-12.273
2.448,-11.833
5.097,-8.016
6.818,-10.287
9.958,-10.012
15.694,2.702
21.244,18.981
22.006,21.628
