Export Channel Data with rate of 256 samples per second.

Client: 1225010 - mike ma	Channel Set: PI 2 EEG & Coherence.chs
Session Date: 25/09/2017		Session Time: 8:34:47 PM
Start Time: 00:00:00.000		End Time: 00:01:01.813

EEG-C,EEG-D
-8.314,-8.111
-7.357,-6.192
-5.490,-11.088
-4.227,-10.848
-2.507,-6.199
-2.409,-12.267
-4.662,-19.266
-5.428,-14.905
-5.269,-6.358
-5.224,-2.579
-4.280,-7.274
-1.387,-11.667
1.487,-6.167
1.042,-4.962
-1.441,-13.173
-2.889,-16.993
-3.558,-13.201
-4.372,-7.551
-6.188,-10.176
-5.201,-13.608
-2.912,-9.215
-4.768,-5.093
-8.578,-7.742
-10.866,-16.408
-11.794,-15.330
-10.563,-3.384
-6.517,-0.240
-0.938,-1.151
-1.524,0.364
-8.818,-3.779
-12.053,-8.883
-8.758,-10.466
-6.149,-8.858
-8.168,-8.206
-12.910,-14.121
-11.341,-8.945
-6.065,4.299
-4.813,2.310
-5.251,-7.021
-6.903,-8.132
-8.676,-7.304
-10.002,-11.768
-10.796,-13.704
-9.637,-8.938
-6.496,-0.859
-5.166,2.767
-8.305,-3.080
-10.269,-9.403
-7.546,-9.194
-3.821,-4.202
-2.513,-3.528
-3.518,-7.364
-3.996,-4.904
-4.611,-4.987
-7.022,-13.383
-9.050,-21.510
-10.887,-23.927
-12.353,-28.695
-8.702,-34.375
-3.015,-34.902
1.382,-40.171
7.759,-42.516
14.925,-26.527
18.814,-6.532
14.511,2.830
7.121,2.801
3.178,-0.892
-0.734,-1.103
-2.599,1.613
1.393,3.715
4.420,4.710
2.899,3.154
-0.410,-3.898
-3.596,-5.966
-3.320,2.980
1.464,7.489
3.784,4.160
1.463,2.666
-3.520,0.893
-6.109,-1.793
-3.743,0.090
1.668,9.841
2.990,13.333
-1.977,3.125
-5.658,-7.052
-3.598,-7.244
-0.300,-1.233
-0.415,4.460
0.718,7.169
4.718,10.823
6.179,8.997
6.169,3.318
6.689,1.758
5.785,-1.629
5.214,-7.699
7.093,-4.255
7.917,5.506
6.500,6.631
3.918,1.470
-0.234,-0.512
-2.671,-2.542
-3.348,-4.275
-3.831,-3.622
-2.174,-0.791
0.771,0.835
4.058,0.586
4.364,-2.128
2.835,-5.693
6.365,-1.440
14.289,12.311
16.173,13.783
9.868,3.907
5.970,0.182
7.054,0.313
8.196,-1.525
5.990,-1.357
2.934,-1.547
3.154,1.631
6.238,4.715
7.710,0.720
4.162,-4.510
-0.440,-4.961
1.682,-1.592
7.394,1.008
9.022,-3.636
7.004,-9.067
5.591,-6.635
4.699,-0.257
7.321,1.192
9.485,-0.625
6.194,4.256
3.877,3.529
4.235,-2.921
2.021,-1.336
0.754,2.705
2.515,2.044
3.285,-0.269
2.450,3.466
0.846,5.157
-1.085,1.852
0.558,3.127
3.841,6.757
3.479,5.249
1.919,5.234
0.888,8.506
-1.528,11.684
-0.643,11.463
1.743,10.307
2.279,9.274
2.597,6.088
1.272,3.239
1.683,9.323
5.045,12.767
7.335,11.602
5.005,11.968
1.594,11.058
2.270,11.292
1.786,11.365
-3.516,10.165
-6.141,6.757
-5.074,4.848
0.450,13.655
9.602,17.171
14.021,7.197
10.574,0.745
4.630,5.811
1.032,6.435
-0.244,3.095
-1.372,7.766
1.690,11.233
6.283,8.152
5.746,5.618
5.550,11.122
5.260,10.818
3.226,6.776
3.146,7.240
1.929,4.344
-2.229,-3.728
-2.576,-0.151
0.838,9.752
5.612,16.320
7.816,12.796
4.957,3.252
1.380,1.316
-1.962,1.209
-3.055,3.198
-0.179,7.726
2.615,8.179
2.674,5.902
0.942,3.365
-1.340,1.693
-4.118,2.728
-6.507,5.798
-5.055,10.713
-0.065,12.145
5.052,9.072
7.080,10.099
5.648,8.873
2.009,3.242
-0.452,2.858
-3.681,1.357
-8.764,-6.077
-8.163,-7.465
-5.864,-1.712
-6.760,1.246
-7.496,-1.304
-7.590,-2.149
-5.597,2.135
-2.878,1.006
-0.710,-0.554
-1.712,0.277
-2.734,6.293
-2.249,4.528
-4.164,-7.396
-6.280,-12.618
-2.721,-5.321
-0.309,-0.358
-2.495,-0.859
-3.388,-3.217
-2.325,-0.386
-0.951,4.143
1.157,-2.772
4.430,-5.857
4.420,2.762
0.077,6.415
-1.159,-3.644
0.389,-10.880
1.621,-5.391
1.450,0.507
-0.412,3.447
-4.497,-2.178
-5.842,-5.471
-6.060,-2.335
-4.963,-6.975
0.425,-6.467
3.310,-1.224
-0.645,-1.604
-3.149,-1.059
-0.864,4.239
-0.351,6.677
-0.936,9.833
-0.192,10.640
0.258,8.461
-0.429,8.547
-0.533,10.227
2.541,8.704
6.993,13.451
6.173,15.396
2.203,8.796
0.538,4.891
0.338,4.398
1.036,5.663
4.023,9.160
6.581,10.750
4.706,9.872
0.243,8.048
-1.360,5.753
0.419,4.793
2.219,6.482
2.742,4.933
4.150,4.394
2.936,4.892
-3.204,2.587
-6.159,3.880
-4.393,4.574
-0.505,2.280
5.827,5.989
8.355,11.372
2.401,4.994
-3.541,-1.386
-1.305,4.194
1.826,5.536
3.175,0.452
5.404,-4.877
7.506,-5.976
4.032,-5.423
-1.661,-7.095
-4.280,-5.219
-4.930,-2.587
-4.805,-4.975
-4.720,-6.950
-5.148,-7.270
-9.052,-9.268
-13.679,-12.881
-12.739,-18.358
-6.959,-24.916
0.856,-32.196
8.168,-36.320
15.407,-26.868
21.407,-9.972
21.387,1.154
13.872,3.331
5.182,3.122
2.450,4.755
5.605,7.307
3.622,6.607
-3.016,3.168
-5.802,2.691
-4.603,1.166
-5.391,-7.303
-6.979,-12.381
-5.168,-7.724
-3.301,-3.428
-5.278,-5.674
-7.653,-10.811
-6.000,-8.672
-2.730,-0.955
-3.996,-2.470
-5.429,-3.776
-2.642,-0.153
0.688,-0.616
0.164,-0.175
-0.153,1.583
-1.363,-3.374
-3.138,-5.884
-3.497,-1.210
-3.744,-2.104
-2.144,-4.597
3.337,-2.231
5.541,-0.205
2.381,1.598
-2.009,-1.679
-5.522,-12.237
-3.919,-13.945
-2.711,-12.062
-3.649,-13.422
-2.151,-13.648
0.744,-14.063
2.246,-10.132
1.624,-1.052
-1.779,0.681
-2.533,-0.642
-0.228,0.074
-1.623,2.399
-3.444,0.786
-1.901,-6.022
