Export Channel Data with rate of 256 samples per second.

Client: 1225010 - mike ma	Channel Set: PI 2 EEG & Coherence.chs
Session Date: 25/09/2017		Session Time: 8:18:08 PM
Start Time: 00:00:00.000		End Time: 00:01:02.125

EEG-C,EEG-D
-0.723,-0.188
-1.553,-1.170
-1.491,-2.127
-3.363,1.007
-1.690,3.938
1.884,5.784
3.731,13.468
2.814,17.162
0.067,4.950
-4.697,-3.058
-5.631,3.217
1.704,9.708
5.838,8.589
-0.325,-0.749
-7.971,-3.850
-8.315,-0.670
-1.298,-1.881
0.841,-4.426
-0.566,3.213
-0.347,8.532
1.763,4.283
1.259,-2.407
-1.071,-2.050
-1.322,-0.144
-3.944,-0.011
-5.626,-2.458
-0.808,0.785
4.953,9.678
7.580,9.079
3.938,0.481
-4.697,-4.634
-8.916,-6.796
-8.505,-10.032
-7.048,-11.041
-0.890,-3.942
5.256,2.418
2.369,-1.509
-2.059,-3.483
1.246,-0.177
7.835,3.597
8.437,4.590
3.609,-1.755
0.681,-7.444
4.525,-1.419
5.519,3.621
-1.557,-1.620
-4.391,-4.024
1.178,0.870
3.697,3.449
1.062,1.565
3.918,3.868
7.895,11.868
4.710,11.230
0.499,5.302
-2.759,0.871
-1.514,2.342
6.642,5.600
13.409,8.027
8.788,7.998
-0.160,3.249
-0.029,1.573
1.431,4.860
-8.536,-0.429
-12.879,-2.647
-3.269,2.051
4.063,-0.349
0.494,-13.830
-2.210,-19.235
5.661,-14.805
16.029,-14.605
18.027,-18.736
13.736,-19.191
16.207,-4.856
19.733,9.740
12.177,10.061
2.645,4.608
0.689,6.726
3.566,11.357
5.035,8.500
-2.715,-0.265
-6.323,1.285
-1.577,11.482
0.528,15.905
3.565,10.147
3.331,9.249
-2.441,8.356
-1.459,5.249
-0.642,3.353
-6.471,1.768
-10.182,-0.941
-7.074,1.575
-4.825,5.038
-5.621,2.704
-6.964,-0.486
-5.016,-1.391
0.039,-0.821
4.993,3.942
2.344,4.374
-2.526,-2.512
-4.559,-0.948
-4.288,8.190
-4.243,8.888
-1.719,1.887
0.850,-1.174
0.829,-1.427
0.182,-1.887
-1.372,0.156
-2.450,0.111
-1.013,-0.787
-0.868,-1.579
-3.728,-4.217
-4.454,-6.338
-3.020,-4.986
-0.495,-0.705
-2.218,2.287
-2.427,6.626
1.329,8.683
-0.948,5.872
-6.516,-0.553
-4.213,-2.387
0.654,-0.028
3.176,-0.636
1.299,-3.792
-3.366,-2.582
-2.690,3.585
-2.728,2.139
-3.238,-6.988
-1.209,-10.563
1.938,-7.037
3.933,-4.202
2.931,-3.724
2.909,-2.633
2.536,-1.580
1.523,2.155
1.408,4.412
0.482,2.975
-2.000,0.964
-3.590,-0.972
-4.137,-0.623
-3.051,-0.996
-2.170,0.322
-0.723,3.889
4.440,6.520
5.960,5.285
-0.217,1.201
0.360,0.259
-1.248,-3.191
-9.384,-1.114
-7.459,9.909
1.745,13.839
5.324,8.205
-0.921,1.740
-9.584,-4.363
-12.916,-8.698
-9.214,-2.439
-4.714,4.717
-1.362,2.997
0.556,2.790
1.705,7.552
0.068,5.334
-2.793,-0.795
2.516,1.471
6.054,8.637
-1.444,9.034
-8.588,-1.480
-6.842,-4.360
-0.007,-2.144
2.445,-1.765
2.834,1.502
3.111,4.391
0.526,2.205
-1.353,1.710
1.939,4.167
2.242,0.250
1.918,-6.931
-1.558,-11.285
-10.602,-9.793
-12.515,-6.681
-2.628,-1.602
5.490,1.636
4.965,1.185
0.484,5.273
0.449,6.159
2.911,-2.187
3.703,-5.989
3.009,-3.144
4.749,-0.208
6.438,-0.933
4.024,-1.981
0.991,-2.644
-1.414,-4.871
-3.836,-7.255
-5.409,-8.155
-3.116,-1.108
-1.878,2.829
-2.189,-0.193
0.868,3.822
3.781,4.339
1.663,-2.831
0.255,-5.906
3.080,-3.183
7.373,0.693
5.532,1.059
2.999,1.954
0.890,-0.952
-3.936,-5.327
-5.822,-5.525
-0.544,-3.450
1.007,-4.266
-1.852,-1.107
-0.352,0.727
1.254,0.139
-1.677,0.854
-5.082,-1.580
-0.214,-1.915
8.702,1.323
10.254,3.219
4.932,4.076
-0.448,-0.033
-5.795,-4.599
-5.917,-0.605
-1.963,3.316
-0.938,0.895
-4.738,-2.527
-3.867,-3.338
0.408,-5.223
3.094,-7.545
1.291,-11.508
-0.922,-8.645
1.335,-1.160
-1.496,0.268
-7.522,-1.665
-7.198,-8.177
0.021,-12.067
6.188,-9.044
7.192,-0.653
2.869,5.267
-3.550,3.478
-3.982,-1.207
1.210,-4.253
5.965,-2.185
4.365,-0.272
1.500,-1.391
0.132,-0.565
1.440,3.284
-1.826,0.861
-0.896,0.329
3.138,2.364
4.446,0.812
0.504,-0.925
-3.943,-0.911
-4.365,-1.952
1.829,5.046
8.561,12.539
9.895,4.510
5.742,-7.009
0.872,-6.365
2.916,-0.299
6.889,4.441
4.703,5.589
-0.051,5.360
-3.415,1.284
-0.329,-3.028
5.930,2.763
5.383,11.227
2.281,11.675
3.961,6.646
3.335,3.020
-0.216,3.945
-2.157,6.805
-0.036,10.028
3.920,8.863
1.894,1.036
-1.667,-5.240
-0.754,-2.204
-3.277,5.579
-5.310,8.672
-1.157,1.664
-2.130,-6.861
-6.812,-6.801
-5.541,-2.808
2.045,0.271
2.717,0.089
-4.673,-0.716
-3.723,-1.969
4.527,-1.583
5.956,0.386
0.155,2.139
-4.044,2.625
-5.341,0.227
-4.438,-0.330
-2.215,3.531
1.365,8.378
0.135,9.867
-0.706,8.282
3.826,8.335
5.164,8.853
-3.447,4.475
-3.409,3.002
5.903,12.695
8.876,18.166
-0.559,7.133
-5.811,-1.608
-0.744,3.570
2.294,7.016
1.608,-0.689
2.398,-7.629
4.409,-0.420
9.081,13.728
7.728,10.593
-1.095,-1.815
-2.043,-0.984
1.869,4.583
0.057,2.227
0.885,-1.990
3.341,-3.472
-1.542,-4.859
-3.015,-3.421
1.809,1.573
2.585,2.423
-0.739,-0.177
-4.142,-2.106
-1.385,1.177
0.198,4.394
-2.714,0.467
-5.182,-0.880
-1.315,2.123
1.404,0.244
-1.547,-4.644
-7.268,-7.291
-11.631,-8.677
-12.455,-11.137
-6.667,-12.623
-0.405,-16.601
5.436,-22.682
13.583,-24.560
19.619,-22.663
25.271,-14.759
24.784,-8.408
15.379,-6.126
