Export Channel Data with rate of 256 samples per second.

Client: 1225010 - mike ma	Channel Set: PI 2 EEG & Coherence.chs
Session Date: 25/09/2017		Session Time: 9:19:38 PM
Start Time: 00:00:00.000		End Time: 00:01:01.438

EEG-C,EEG-D
3.549,4.937
0.641,4.916
-0.441,1.216
-1.917,-4.506
-2.512,-3.408
0.430,1.402
10.335,4.705
11.416,2.851
-2.197,-2.123
-7.839,-1.968
-2.427,0.484
2.331,-1.720
3.343,-2.289
5.722,2.274
9.596,6.364
6.146,1.971
5.446,1.344
9.437,4.748
8.451,6.727
5.742,10.892
2.605,10.616
-0.281,4.804
-0.899,1.058
-0.882,0.017
-3.034,4.909
-3.843,7.199
-1.116,8.319
0.912,6.094
-1.320,1.435
-0.836,-0.010
2.678,2.570
-4.004,-1.277
-8.000,-4.910
1.239,-7.222
8.387,-9.454
4.951,-9.184
1.081,-6.178
4.687,-4.620
10.084,-1.983
5.206,0.077
-1.619,-2.236
-2.903,-6.285
1.984,-2.183
5.476,6.359
4.307,7.901
5.121,2.780
7.454,-1.528
4.121,-0.457
-1.785,4.466
-5.411,2.633
-4.334,-3.548
1.787,2.122
1.680,4.880
-2.924,-1.027
-3.164,-3.180
5.200,2.363
10.287,6.171
2.120,2.836
-6.131,0.210
-3.208,4.155
3.354,3.022
-1.603,-9.105
-5.676,-9.741
-2.241,-0.156
-3.156,2.888
-8.634,-1.005
-6.552,-6.191
1.040,-8.217
8.221,0.701
7.070,8.153
-2.054,3.981
-7.644,-2.817
-5.934,-6.891
-7.320,-8.473
-9.490,-3.003
-8.869,3.333
-7.889,4.625
-2.593,5.424
-2.657,0.394
-5.746,-2.593
-6.841,-1.369
-3.735,-0.529
0.029,1.380
4.977,0.308
8.023,-4.941
7.133,-7.855
7.617,-2.677
9.191,2.043
4.961,1.287
-1.988,-1.941
-4.997,-3.631
-0.966,-2.459
0.881,-1.363
0.134,0.381
3.385,4.525
8.146,4.622
6.014,0.697
1.637,-0.725
-2.614,0.440
-2.254,-0.567
2.569,-0.925
2.190,-2.150
-3.591,-3.465
-7.035,-1.563
-5.701,-1.344
-0.752,-3.532
2.289,-1.273
-1.144,2.563
-4.446,1.370
-1.850,-1.662
1.652,0.352
-2.848,3.095
-6.994,2.091
-3.448,3.451
-1.112,5.159
-5.602,-2.589
-9.274,-15.118
2.239,-17.020
15.552,-10.587
15.169,-10.664
11.095,-14.423
13.548,-9.795
20.029,-0.510
15.704,0.329
5.465,0.109
0.731,3.081
5.538,4.778
7.483,9.506
-0.444,8.398
-4.432,0.490
-1.409,-4.704
0.435,-6.716
-1.193,-5.560
-5.924,-3.914
-10.133,-5.624
-6.379,-4.216
-0.874,1.561
-3.576,5.621
-9.152,-0.458
-5.516,-4.078
3.177,0.695
2.830,0.636
-3.231,-5.439
-4.403,-5.234
-3.075,-0.151
-4.943,-0.314
-6.107,-3.445
-5.194,-3.566
3.122,-0.770
9.667,-1.331
6.707,-0.556
5.669,0.965
2.645,2.340
-4.154,-0.898
-7.560,-6.540
-2.882,-3.698
0.141,0.361
-2.421,-0.173
-1.851,-1.659
3.124,1.233
3.384,3.522
-0.097,1.930
-0.729,2.957
2.150,2.275
1.175,1.329
-0.229,-0.312
-0.979,-3.924
-3.754,-1.992
-5.369,0.690
-2.968,-0.968
-2.273,-3.117
-4.849,-2.943
-4.658,-5.282
0.008,-5.861
5.958,0.774
11.508,9.553
5.320,3.564
-1.912,-6.139
-1.108,-6.223
4.585,-3.103
5.142,-6.929
-4.430,-11.941
-6.826,-10.194
-2.685,-7.294
-4.424,-10.130
-8.902,-16.143
-1.633,-11.036
7.434,-1.516
1.250,-2.786
-4.900,-10.169
-1.889,-8.229
-0.797,-3.152
-5.455,-4.642
-4.748,-6.809
-0.795,-1.086
-1.166,5.276
3.557,10.505
9.228,13.535
2.548,13.002
-8.538,10.647
-10.845,7.697
-3.283,7.659
3.923,13.453
4.682,16.213
2.716,11.295
0.579,3.755
-2.543,0.614
-5.071,6.023
-2.799,9.634
6.087,8.397
4.088,9.448
-6.446,8.788
-11.231,3.691
-7.652,0.689
-1.765,4.732
-0.287,6.558
-1.279,3.426
1.840,3.203
1.672,5.414
-1.530,5.796
-0.490,3.475
-0.737,2.984
-8.828,3.918
-9.997,2.104
-0.798,1.521
1.269,1.129
-3.461,3.676
-3.823,5.803
-1.770,0.378
-0.448,-3.379
1.531,0.276
-0.130,4.764
-0.738,3.876
5.516,1.668
3.187,-1.620
-7.546,-5.423
-8.516,-4.311
-0.696,-1.405
4.089,2.617
6.844,9.284
7.006,10.064
3.210,4.883
1.879,-0.076
2.225,1.386
-5.941,1.361
-11.005,-1.736
-6.686,-3.330
-6.035,-5.957
-9.877,-9.553
-6.664,-7.429
-1.261,-4.843
-0.265,-2.228
1.925,-0.131
3.631,-6.702
3.294,-12.165
1.612,-7.732
-2.008,1.620
-3.064,3.784
-3.301,-4.331
-0.954,-9.347
2.623,-5.265
5.683,3.996
4.825,9.235
0.120,5.575
0.067,1.619
-1.806,0.878
-6.105,-3.422
-5.454,-6.039
-3.822,-2.335
-9.749,1.949
-19.095,-2.702
-15.295,-10.129
-0.579,-10.811
4.302,-6.051
0.664,-0.823
-1.742,0.174
-1.419,-2.330
1.151,-2.989
4.381,-3.030
0.597,-5.949
-2.822,-4.742
-0.689,0.001
4.540,0.495
3.936,-2.481
-0.489,-0.004
3.170,4.866
8.143,4.288
7.693,-0.818
3.479,-1.982
-5.460,0.533
-8.653,-0.547
-4.016,-0.479
-0.230,-1.396
-1.563,-2.268
-1.506,0.585
0.782,1.360
0.197,1.525
-5.188,-2.273
-8.454,-5.668
-1.628,0.827
5.972,4.732
7.481,4.060
8.852,10.404
4.515,12.976
-0.538,10.119
7.065,11.405
10.055,6.623
1.021,-1.402
-4.142,-0.815
1.992,5.409
10.041,8.897
7.550,8.183
-1.820,3.877
-1.400,0.654
3.991,2.163
3.808,6.677
3.275,7.732
2.728,8.540
2.698,4.477
-0.155,-5.661
-6.705,-11.296
-6.272,-6.241
0.505,1.929
5.734,4.945
6.703,4.069
5.598,-0.599
4.262,-1.443
5.997,3.367
6.492,4.150
4.627,7.056
6.222,5.641
10.448,-1.042
7.649,-3.119
3.810,2.204
4.429,6.563
8.149,7.066
9.359,7.482
5.351,9.194
1.966,11.455
-1.781,10.904
-1.453,7.649
-2.792,6.024
-3.296,3.899
2.981,1.394
7.520,5.431
4.731,6.941
-0.586,0.288
-1.923,-5.329
0.939,-2.852
0.358,4.146
-4.703,5.361
-1.677,5.157
4.107,5.055
0.583,3.131
1.132,1.506
6.634,-1.339
5.138,-2.421
1.228,-1.342
0.021,-2.307
-3.988,-5.324
-5.656,-4.322
-4.886,-1.315
-2.621,-2.832
3.003,-1.009
6.639,1.763
4.752,0.929
-0.505,3.584
-8.058,2.004
-13.765,-5.315
-6.840,-4.858
1.885,2.781
4.312,6.303
3.853,4.737
0.328,4.277
-0.481,8.158
2.262,7.156
0.832,0.928
-1.694,1.398
5.088,6.479
5.242,3.093
-5.814,-4.020
-5.565,-1.722
3.877,5.969
4.330,10.079
-0.587,12.602
2.048,10.316
6.141,7.728
3.779,8.975
-5.053,2.735
-10.052,-6.859
-12.018,-13.780
-12.872,-20.929
-6.478,-23.362
3.373,-18.406
6.375,-15.295
1.326,-22.585
-0.811,-23.879
1.306,-14.183
1.939,-6.360
2.853,-2.597
6.287,-0.481
0.269,-1.871
-9.938,-1.584
-6.053,0.386
-0.694,1.269
-5.103,1.902
-8.556,0.847
-3.681,1.798
-5.158,0.257
-12.608,-7.451
-8.566,-8.549
2.090,0.074
4.052,3.901
-5.417,-6.899
-11.727,-14.907
-1.349,-5.545
8.522,2.277
0.473,-0.256
-10.311,-1.641
-6.631,2.520
0.095,2.167
-6.256,-6.286
-8.789,-3.119
0.507,4.942
6.097,2.176
1.583,-4.773
-0.968,-3.166
2.944,2.269
-0.506,-2.181
-4.759,-3.942
-4.848,-0.875
-4.959,-2.057
-6.422,-6.352
-6.673,-9.533
-1.063,-5.711
3.361,-1.289
2.588,-0.942
1.938,-2.448
2.884,-2.001
1.471,-2.991
-1.251,-2.634
-0.769,2.537
2.454,2.427
4.137,-1.589
4.022,-1.311
4.008,5.395
-2.389,9.894
-6.458,5.467
0.623,2.960
4.936,4.607
4.500,9.631
1.927,9.033
0.634,6.666
2.836,3.952
-0.273,-4.911
-3.517,-11.310
-1.432,-7.561
-2.059,-3.936
-3.026,-2.914
4.092,0.317
10.035,1.471
1.642,-1.746
-5.686,-0.161
-2.409,1.312
2.550,-3.018
7.709,-0.962
3.200,-3.867
-3.436,-11.159
-4.662,-10.873
-4.718,-5.513
-8.393,-1.844
-9.040,-3.079
0.951,-3.516
4.751,-1.536
-5.577,2.600
-10.400,7.953
-7.507,6.317
-4.020,2.667
-0.539,6.353
-0.056,9.013
-1.749,4.924
1.094,2.840
5.272,7.731
4.791,12.883
6.948,13.878
10.936,12.339
9.132,9.508
3.846,9.528
1.758,8.809
2.824,8.265
-1.407,7.339
-4.456,2.423
2.727,4.865
9.669,8.559
5.599,2.878
-0.186,-0.932
1.413,2.861
3.122,6.669
-0.096,4.340
-1.474,-0.577
1.142,1.310
2.703,3.722
2.332,3.426
1.841,0.595
0.785,-0.966
-1.923,3.903
-1.062,6.388
2.619,3.191
5.767,2.212
6.313,6.875
0.685,8.721
-3.583,4.617
1.281,2.283
9.190,6.891
8.770,3.878
4.556,-2.711
0.984,-3.896
-0.801,-0.213
3.045,1.919
5.131,-1.147
0.059,-0.458
-1.324,-1.696
-0.590,-4.357
-6.923,-6.087
-12.080,-8.164
-4.495,-3.922
2.671,5.160
-0.466,5.779
-8.004,-0.734
-11.094,-2.256
-1.025,8.264
8.927,11.412
4.067,-1.153
-3.740,-7.563
-4.122,0.823
-0.421,6.381
2.951,4.961
6.083,2.469
9.193,2.347
6.300,3.539
-0.005,6.560
2.887,7.956
8.340,8.801
4.159,10.983
0.063,12.579
1.044,6.909
-3.316,-1.234
-2.669,5.032
3.133,16.538
5.402,18.928
6.784,16.742
9.024,17.088
8.279,20.088
7.711,22.502
8.410,25.526
10.998,23.728
10.820,17.330
8.623,16.187
8.293,18.810
6.754,18.835
5.469,18.388
5.879,19.143
9.967,20.126
13.221,22.140
13.136,22.635
17.802,19.780
17.549,16.435
4.055,10.648
0.804,13.212
3.683,14.604
