Export Channel Data with rate of 256 samples per second.

Client: 1225010 - mike ma	Channel Set: PI 2 EEG & Coherence.chs
Session Date: 25/09/2017		Session Time: 8:50:36 PM
Start Time: 00:00:00.000		End Time: 00:01:01.750

EEG-C,EEG-D
9.836,-0.037
5.616,-0.141
3.111,0.260
6.286,0.552
5.651,-3.160
0.367,-3.427
0.575,1.860
0.440,1.786
-3.271,-1.485
-2.837,-2.927
1.025,-2.077
5.275,0.656
7.158,7.029
2.496,8.009
-0.896,6.015
3.438,6.220
4.100,6.403
-0.211,5.924
-2.180,3.880
3.886,5.975
6.750,10.608
1.243,6.895
-2.411,-0.714
-6.566,0.421
-6.432,5.343
2.383,6.510
6.642,5.955
3.323,1.951
6.694,-0.023
5.395,0.475
-7.822,1.404
-13.818,2.063
-7.573,1.696
1.516,3.989
5.843,9.115
2.210,10.114
-4.451,4.191
-4.611,-1.512
2.449,7.316
4.699,13.226
-0.107,8.830
-2.488,6.483
-0.481,5.972
2.541,5.301
5.222,5.461
7.933,4.385
11.216,3.550
7.818,3.051
1.338,-0.919
-4.189,-5.320
-5.262,-6.982
-2.271,-3.655
-2.572,-1.877
-4.928,-0.896
-1.402,3.504
6.260,5.523
8.410,3.696
5.644,3.202
4.857,9.083
1.966,10.709
-3.674,1.805
-3.325,-6.830
0.184,-2.813
3.110,-0.381
6.502,-4.671
4.937,-7.354
2.787,-2.139
0.896,1.245
0.064,-3.614
0.073,-9.237
-4.474,-12.795
-5.466,-8.044
-1.420,-2.522
-2.749,-9.525
-8.983,-16.000
-7.969,-11.171
-0.871,-2.758
1.603,-1.270
0.223,-5.722
-0.106,-3.424
-1.113,-0.129
0.466,-1.741
1.790,-3.415
-5.610,-9.327
-12.263,-11.968
-7.779,-8.471
1.329,-4.292
4.276,-1.947
-2.259,-2.817
-3.137,-2.267
1.583,-3.782
1.776,-2.977
-1.045,-1.732
2.382,2.173
9.216,9.569
7.927,6.943
-2.868,-4.539
-9.810,-9.171
-6.207,-1.913
1.103,5.644
7.063,7.355
3.924,4.977
1.958,7.000
5.645,3.036
3.540,-4.351
0.687,-0.128
3.927,7.410
3.982,5.942
3.106,1.852
6.425,4.596
6.246,11.353
0.652,10.493
-1.441,4.292
2.108,-0.598
5.769,0.017
9.694,6.173
11.434,11.349
6.717,9.475
1.413,6.594
1.543,5.598
1.668,9.136
5.152,11.697
9.628,8.548
7.625,9.010
3.773,12.741
3.987,13.122
6.194,7.469
7.057,7.687
7.071,16.022
2.913,13.870
-1.723,1.667
-1.827,-4.242
2.611,1.844
7.835,12.227
8.956,14.766
9.706,19.103
5.611,23.258
-5.487,18.868
-10.256,13.440
-2.128,12.545
1.804,14.783
-3.823,16.980
-4.201,17.772
2.471,19.972
6.218,21.724
4.344,16.119
-0.350,11.378
1.657,12.296
5.418,9.649
3.508,3.854
0.333,4.133
-4.389,4.163
-9.031,-1.531
-6.723,-1.823
-0.655,3.921
3.089,2.137
3.926,-5.660
3.454,-11.802
2.330,-7.923
-1.036,0.684
-8.467,3.457
-8.866,4.642
-2.212,2.179
-2.651,-1.913
-7.322,-1.537
-4.195,1.160
3.414,-0.301
4.063,-2.778
-0.669,1.591
-7.427,0.345
-10.900,-7.832
-3.149,-3.984
5.666,9.298
5.006,12.402
2.561,4.616
0.309,-2.847
-0.508,0.033
0.018,4.241
2.578,2.148
5.775,-1.444
0.444,-3.120
-7.081,-5.350
-1.423,-6.101
6.261,-4.901
5.795,-2.488
1.808,1.406
1.665,4.288
4.557,2.893
0.931,-2.303
-0.938,-2.471
6.386,3.103
10.359,5.527
5.815,5.597
0.501,5.131
2.781,5.108
4.872,4.691
2.114,5.154
-2.009,5.272
-3.879,1.661
-2.876,3.206
-0.793,5.241
0.370,3.197
-2.409,0.969
-2.518,-3.602
7.477,-5.446
16.127,-2.192
11.170,-2.082
4.817,-3.437
1.580,-6.187
2.201,-5.759
0.934,-7.218
-6.729,-15.872
-13.701,-18.246
-14.657,-12.503
-7.477,-7.628
-0.812,-5.123
-0.499,-4.618
-0.618,-7.929
0.173,-7.821
-0.713,0.005
-4.203,2.140
-2.421,-4.778
4.621,-9.465
5.701,-5.138
-1.415,-0.836
-9.681,-5.042
-8.700,-7.519
3.078,-2.808
3.600,0.082
-7.791,-3.618
-12.633,-6.521
-8.908,1.165
-0.995,8.396
5.090,6.463
2.642,-2.727
-4.918,-12.104
-9.242,-16.804
-5.598,-22.846
0.866,-26.242
11.186,-22.462
21.764,-18.616
19.651,-19.235
9.525,-14.391
7.738,-0.667
5.333,6.667
-0.603,5.978
-2.619,4.154
0.638,5.459
4.469,9.821
2.563,4.821
-1.596,-0.533
-0.242,3.868
5.262,6.013
1.593,4.742
-10.608,2.139
-16.602,-0.839
-15.116,-1.459
-11.433,-0.881
-9.659,1.961
-4.355,5.847
3.671,-0.200
2.979,-6.822
-4.995,-0.654
-8.331,3.780
-7.851,-1.640
-3.334,-2.596
3.758,2.386
2.783,4.950
-6.382,-0.643
-9.738,-4.295
-3.086,4.499
0.312,11.216
-3.281,7.528
-7.646,-0.188
-4.938,-2.464
2.688,3.538
5.420,6.425
0.597,-0.895
0.232,-6.544
3.197,-6.583
-2.734,-4.793
-15.032,-7.760
-13.854,-8.545
-1.388,-4.424
2.502,-5.170
-0.270,-6.386
0.035,-0.431
3.118,7.575
0.842,5.448
-2.633,-4.037
-1.503,-7.239
0.397,-5.015
0.387,-3.862
-1.412,-6.308
-1.136,-0.438
-1.318,5.554
-2.548,3.105
-1.035,-2.479
-0.466,-4.123
-3.644,-5.728
-7.176,-12.636
-5.962,-14.612
1.322,-5.743
6.497,4.486
1.277,0.451
-2.035,-10.269
-1.994,-8.848
-6.113,-1.830
-8.325,-2.513
-2.012,-4.256
4.496,-0.583
6.526,5.479
4.000,4.724
-1.032,1.511
-5.717,3.365
-7.651,5.824
-3.588,1.528
3.314,-3.918
6.081,-0.650
1.713,7.202
-4.318,10.355
-4.224,8.287
-4.030,0.934
-5.488,-6.493
-4.543,-3.317
-0.944,8.946
1.631,12.545
0.126,6.494
-0.519,7.049
5.248,13.009
3.667,15.271
-4.166,7.388
-5.459,0.246
-0.224,6.273
3.456,11.841
-1.956,11.732
-4.711,11.998
-3.168,9.133
-6.733,4.926
-12.823,0.965
-11.220,-0.171
-2.871,4.799
1.064,12.911
-5.147,12.754
-7.239,5.653
0.666,2.099
2.718,0.931
-2.167,1.863
-2.551,3.669
0.514,3.409
1.883,0.955
-1.903,-3.074
-6.871,-2.488
-6.340,2.286
-0.505,5.950
5.546,4.104
4.719,6.976
0.604,18.412
0.970,23.086
1.733,16.811
-1.872,4.083
-2.982,0.731
1.559,4.126
-1.924,3.866
-11.347,-0.723
-8.958,-3.077
2.138,2.078
7.069,7.630
6.699,5.252
5.809,2.886
1.197,4.138
-5.885,5.363
-5.137,5.844
-0.929,2.174
2.153,-1.301
2.212,-0.374
0.635,5.036
-1.165,5.002
-5.153,3.051
-6.557,4.488
-3.179,2.365
0.694,-2.782
-0.625,-2.330
-5.316,-3.650
-4.568,-5.826
2.054,-0.458
3.278,3.262
0.025,0.033
0.941,-5.495
4.639,-3.970
5.408,3.962
3.231,9.443
3.658,6.629
2.987,-3.262
-2.133,-6.632
-2.037,-0.730
-0.760,1.680
-0.476,0.390
0.872,0.928
-0.785,-0.459
-5.285,3.444
-6.042,4.358
-1.288,-1.033
3.647,-1.284
8.607,6.832
6.970,9.081
-3.909,-1.944
-10.012,-10.227
-1.916,-6.512
5.604,-3.970
2.770,-6.962
-3.345,-10.596
-6.282,-9.360
-4.643,-7.267
-1.409,-8.367
2.523,-4.003
8.631,2.432
10.002,1.540
10.943,-0.169
11.739,0.880
3.350,-5.477
-2.406,-14.088
-0.853,-12.199
-0.940,-6.714
-3.350,-5.010
-2.797,-6.701
1.876,-8.892
1.079,-9.898
-6.351,-6.225
-8.682,-1.727
0.970,2.654
11.267,7.293
12.046,3.717
5.647,-3.282
-1.593,-6.889
-2.464,-4.256
1.023,-3.398
2.576,-2.751
1.536,-4.095
-0.479,-11.141
