Export Channel Data with rate of 256 samples per second.

Client: 1225010 - mike ma	Channel Set: PI 2 EEG & Coherence.chs
Session Date: 25/09/2017		Session Time: 8:38:10 PM
Start Time: 00:00:00.000		End Time: 00:01:00.938

EEG-C,EEG-D
-2.537,3.288
2.265,7.870
0.891,10.291
-2.335,6.877
-1.113,1.819
1.932,3.484
2.600,7.732
-0.277,7.764
-4.047,5.510
-1.792,4.368
1.453,0.261
-1.367,-1.480
-4.214,2.367
-3.832,6.470
-5.694,5.795
-7.086,5.493
-0.943,8.575
2.632,5.124
-1.749,-0.650
-3.362,6.224
3.002,12.697
7.216,4.289
0.793,-5.009
-3.273,-3.597
1.021,1.736
0.884,2.176
-2.988,-0.930
-1.577,2.467
4.938,8.342
6.378,7.628
3.543,2.542
2.982,4.460
3.709,8.125
1.364,8.058
1.077,8.267
2.676,5.145
4.777,3.629
6.365,7.998
3.453,13.184
0.251,8.758
5.279,5.649
6.220,10.167
-1.177,7.413
0.468,1.161
8.713,3.138
8.730,11.149
3.020,13.216
3.613,10.530
6.002,4.619
3.391,-1.024
0.277,-0.126
0.243,-1.377
2.376,-4.749
3.623,-5.033
1.363,-2.343
-0.661,-1.776
0.950,-0.317
2.853,3.218
5.532,6.041
5.067,2.724
2.318,0.145
1.406,6.396
-0.718,17.324
-4.107,14.848
-3.829,6.879
-0.303,6.267
2.297,0.998
1.094,-6.138
-2.654,-5.299
-3.689,1.382
-3.775,3.658
-4.602,-0.371
-3.233,-2.933
-1.355,0.084
-1.957,2.498
-2.763,-1.619
-0.899,0.028
1.213,4.415
1.558,3.967
-0.157,1.512
-4.425,4.752
-8.519,4.462
-9.439,-1.656
-8.039,-5.835
-3.965,-6.278
-1.427,-2.575
-2.340,2.828
-5.786,7.141
-7.961,7.383
-3.894,5.661
-0.808,4.056
-1.621,1.250
-1.756,-1.054
-0.716,0.813
0.404,0.913
4.319,3.025
6.063,8.676
0.466,5.558
-7.289,-4.396
-6.395,0.205
0.524,11.885
4.322,12.363
4.230,6.134
3.669,2.323
2.317,0.637
-1.033,-1.829
1.648,1.439
6.832,9.198
8.072,10.086
5.458,9.192
0.094,5.559
-2.873,-0.858
0.292,-2.833
5.483,4.428
5.433,10.925
2.070,8.801
0.590,4.120
1.163,2.249
3.595,3.451
3.195,1.995
1.282,1.986
1.742,4.470
2.541,1.777
2.010,-2.740
1.281,-3.756
1.876,-3.475
1.938,-3.899
0.064,-3.976
-1.096,-1.389
0.208,0.407
3.269,-0.137
1.152,-1.073
-6.821,-0.520
-7.923,2.564
-1.004,4.011
2.520,0.438
2.858,1.610
3.657,0.692
5.007,-0.146
6.325,0.937
4.468,-0.762
1.627,-0.063
1.099,2.294
2.304,0.400
3.096,-2.817
1.434,-2.481
0.113,-2.677
-0.143,-5.426
-1.140,-9.626
-2.441,-9.300
-0.596,-0.854
1.904,1.630
1.888,-1.829
0.223,-5.433
-1.726,-5.160
-3.112,-2.374
-2.292,-2.231
-0.636,-1.258
2.360,3.420
5.492,8.691
5.334,9.417
5.778,7.500
6.876,2.803
5.420,-2.280
2.540,-0.047
-0.424,8.391
-2.537,6.143
0.239,-3.149
4.953,-3.477
5.512,4.087
2.660,6.045
-1.395,-0.442
-4.268,-6.069
-2.908,-2.275
1.371,2.786
5.121,-1.229
4.359,-2.603
2.349,7.683
1.592,16.568
-2.285,12.760
-5.373,2.775
-2.746,-1.157
1.788,3.462
5.785,13.796
7.391,19.658
6.043,15.389
4.219,11.989
1.794,14.213
0.417,15.327
-0.713,12.345
1.056,11.974
5.713,16.460
3.399,18.504
-2.546,19.540
-2.607,18.767
1.014,13.052
3.129,5.627
3.149,2.222
2.017,3.424
0.208,2.623
-2.269,-3.431
-1.618,-6.703
1.856,-1.072
4.622,1.260
1.924,-1.017
-5.405,-0.640
-7.480,-0.588
-1.756,-0.723
4.412,2.349
7.018,-0.738
3.557,-10.236
-1.570,-8.200
-2.431,2.585
0.709,4.028
2.552,-2.896
2.905,-4.058
1.826,2.542
-0.850,2.240
-2.159,-7.424
-0.966,-11.677
-1.766,-7.301
-5.589,-4.868
-7.621,-9.489
-6.356,-22.862
-5.554,-37.089
-2.387,-40.502
8.623,-31.932
18.024,-25.994
20.062,-22.891
16.825,-11.969
11.736,-0.700
8.011,0.608
6.747,-1.879
5.228,0.841
-0.545,1.551
-6.060,-2.319
-1.282,-4.406
6.277,-2.087
2.759,-2.316
-3.508,-1.367
-1.267,1.241
3.369,-1.398
1.870,-6.954
-3.929,-7.437
-3.272,-1.787
2.981,3.607
4.228,1.541
-1.061,-3.916
-5.850,-5.068
-7.023,0.124
-4.059,0.969
0.067,-0.852
-2.632,-1.130
-6.414,-8.603
-3.052,-22.123
0.684,-26.283
-2.577,-19.441
-5.964,-13.229
-5.284,-10.694
-7.020,-10.859
-7.916,-13.142
-6.395,-12.100
-3.626,-8.582
2.036,-4.196
3.150,-2.494
-0.950,-3.448
-2.176,-7.671
-1.861,-12.497
-3.965,-11.878
-3.852,-5.979
-1.622,-4.025
-1.934,-5.403
-2.697,-7.269
-4.733,-6.014
-10.193,-6.689
-7.393,-6.760
-0.042,-2.356
-1.620,-3.503
-4.962,-7.299
-2.129,-7.287
4.364,-6.538
3.398,-9.364
-2.960,-9.858
-2.375,-5.622
-0.686,-5.800
-5.948,-10.413
-10.261,-11.501
-6.230,-6.686
1.308,-5.017
4.715,-3.706
3.494,-2.755
0.656,-6.588
-0.037,-5.256
2.711,-2.738
4.973,-4.229
4.836,-3.013
2.208,0.150
0.123,4.507
-0.219,4.978
0.082,2.020
1.960,3.197
4.366,6.519
3.033,8.281
-0.854,5.670
-3.532,1.540
-0.135,1.705
3.080,5.437
2.978,8.598
2.535,7.135
-0.031,2.473
-2.071,-0.239
-0.489,1.477
-1.966,-0.370
-5.419,-1.670
-5.182,3.277
-2.565,10.607
-1.477,10.475
-0.833,3.269
0.583,0.710
-0.249,1.260
0.502,7.007
0.742,12.884
-5.403,8.357
-8.740,1.254
-4.968,-3.423
-4.967,-6.519
-10.388,-6.185
-7.244,-0.729
-0.436,1.595
1.264,2.537
-1.448,3.630
-3.549,1.462
-3.096,-2.466
-1.316,-1.168
-1.161,2.544
-2.516,1.131
-1.085,-0.097
2.058,1.708
1.389,0.585
0.312,-3.855
-0.842,-3.491
-7.650,-2.517
-10.486,-4.854
-3.013,-0.724
3.596,6.122
4.987,5.878
6.362,6.215
4.832,5.682
0.345,2.893
-1.865,1.919
0.282,6.330
5.154,8.365
7.536,5.200
1.359,2.626
-6.712,1.218
-2.736,8.175
2.486,7.808
1.960,1.246
2.109,6.502
4.663,15.354
6.447,15.381
5.495,6.531
6.161,1.600
8.938,7.737
8.046,10.984
5.490,4.405
7.349,1.684
11.971,9.701
11.070,14.849
7.456,12.611
7.161,10.559
5.499,11.138
4.306,11.026
5.010,9.160
3.235,9.084
0.975,13.228
2.424,18.727
6.916,18.557
10.291,13.896
14.061,9.246
14.662,7.632
7.154,7.874
-1.930,10.484
-2.598,10.986
4.281,9.851
8.778,6.984
5.168,6.926
1.199,6.946
1.843,9.264
3.673,8.144
6.721,3.313
7.662,2.611
7.446,3.633
6.537,1.685
3.746,2.320
1.635,5.396
1.224,6.276
1.111,4.001
1.927,1.458
1.409,-0.011
