Export Channel Data with rate of 256 samples per second.

Client: 1225010 - mike ma	Channel Set: PI 2 EEG & Coherence.chs
Session Date: 28/08/2017		Session Time: 9:05:24 PM
Start Time: 00:00:00.000		End Time: 00:00:10.125

EEG-C,EEG-D
6.452,-1.894
-0.131,0.603
-3.541,0.990
4.009,-2.118
6.050,-9.266
-2.716,-16.075
-1.786,-17.964
-2.167,-19.224
-8.425,-18.071
-14.533,-14.314
-17.729,-10.683
-15.505,-8.768
-8.651,-6.078
1.992,0.299
7.442,-0.987
-1.287,-11.461
-3.953,-11.525
3.746,-4.272
1.831,-3.767
-0.132,-8.337
6.753,-11.273
9.147,-8.637
1.721,-5.148
-3.962,-5.900
-8.292,-7.178
-15.068,-7.691
-21.247,-7.560
-19.820,-5.385
-8.998,-0.549
-3.829,-1.373
-7.841,-7.870
-6.385,-12.581
3.071,-13.715
9.951,-9.745
12.298,-5.162
13.059,-4.663
14.497,-3.519
14.398,1.986
3.198,5.700
-1.259,7.559
5.661,13.637
3.163,22.982
-4.429,28.393
-7.854,26.439
-23.106,18.320
-34.193,10.996
-23.679,6.094
-16.442,-1.003
-17.286,-7.812
-12.973,-11.702
-1.462,-11.448
10.924,-3.718
15.507,6.945
13.396,13.752
12.712,16.006
20.007,20.277
27.168,26.377
17.302,25.107
-0.458,13.778
-7.763,-0.236
-3.732,-3.708
0.832,1.918
1.802,5.047
-4.381,2.623
-15.301,0.911
-25.633,2.715
-36.878,3.702
-39.739,6.229
-30.522,7.231
-18.455,4.862
-16.384,0.103
-11.361,-2.872
5.165,0.015
22.553,6.599
26.288,9.003
22.406,3.975
23.035,0.328
28.458,2.284
31.807,7.267
19.550,8.962
5.880,10.903
7.443,15.013
12.204,16.544
3.660,13.282
-13.187,6.999
-20.212,1.530
-14.502,-2.029
-10.861,-5.219
-16.582,-9.596
-22.847,-10.998
-22.618,-10.699
-14.618,-15.686
-5.610,-18.619
0.021,-14.146
5.563,-7.804
12.349,-6.122
17.036,-6.139
18.200,-7.451
7.687,-13.736
-6.880,-15.514
-2.512,-5.807
5.708,5.461
10.963,12.084
16.961,17.153
11.786,18.399
4.827,14.214
2.237,9.610
-6.349,4.228
-11.672,2.434
-9.718,3.902
-9.499,-1.044
-10.700,-8.325
-5.807,-7.582
2.410,-4.972
6.232,-7.801
2.004,-8.693
-2.166,-4.798
-1.414,0.596
5.006,5.537
14.935,9.970
20.169,12.575
19.503,12.282
22.979,10.025
23.530,6.309
12.073,3.382
4.813,4.429
-0.052,6.910
-3.619,7.960
-1.458,6.555
3.458,2.111
11.045,-0.071
14.287,-0.772
6.285,-0.897
6.025,5.335
20.568,14.427
27.281,15.876
10.711,5.046
-11.577,-8.463
-12.669,-13.900
0.660,-12.717
4.014,-9.740
-11.111,-9.018
-26.998,-14.809
-23.493,-17.945
-7.620,-9.623
2.103,-0.960
5.398,0.307
8.491,-2.523
11.709,-4.165
18.273,0.797
20.567,3.413
14.443,-3.515
7.699,-11.684
7.087,-10.675
7.285,-4.870
3.943,-2.642
-2.939,-3.067
-14.771,-5.420
-24.899,-8.100
-25.549,-9.774
-24.018,-8.891
-26.172,-6.594
-27.873,-8.048
-20.190,-8.407
-4.306,-0.749
0.110,4.956
-3.444,1.126
2.619,-2.586
13.452,-3.595
19.104,-2.252
20.715,2.134
23.741,8.027
22.558,12.104
13.572,11.135
10.103,9.604
13.049,8.733
11.620,6.286
-2.660,-0.900
-16.938,-8.636
-16.126,-8.894
-10.925,-6.405
-20.543,-6.573
-37.583,-5.885
-42.908,-4.486
-30.223,-1.777
-15.165,5.579
-6.142,12.866
-0.586,13.200
2.316,7.476
4.546,1.440
13.976,1.952
22.805,6.125
17.164,6.602
7.974,5.613
7.411,3.600
14.922,3.555
17.244,8.485
10.733,11.334
4.529,8.028
-1.300,2.193
-0.954,-2.033
0.828,-2.531
-19.366,-5.878
-41.622,-11.700
-34.468,-11.050
-10.240,-5.558
-9.657,-4.606
-18.757,-4.147
-10.336,1.524
5.954,9.687
17.571,13.293
21.190,11.067
17.870,7.011
16.300,5.410
15.529,2.123
6.661,-7.423
1.639,-12.052
-0.785,-12.229
-3.380,-12.463
0.214,-9.649
4.345,-3.556
-0.218,0.923
-10.146,1.474
-22.857,-0.235
-31.767,-3.537
-31.061,-6.479
-23.752,-6.842
-14.551,-4.594
-5.598,-1.531
0.363,1.925
7.842,5.553
24.810,10.121
32.733,14.751
19.149,15.128
5.757,7.025
7.936,1.364
17.547,4.585
21.792,9.220
22.882,6.864
22.659,-3.025
4.960,-13.746
-13.253,-16.605
-12.968,-12.674
-6.570,-4.170
-2.041,7.262
-2.894,14.063
-14.519,14.459
-22.056,14.690
-13.208,15.373
-0.022,13.463
9.656,11.187
18.832,8.832
27.796,6.418
23.543,4.618
10.889,4.669
9.585,7.185
16.393,7.344
17.241,3.913
13.471,1.065
15.965,-0.354
18.082,-3.237
0.440,-9.107
-26.145,-14.008
-37.377,-12.856
-34.131,-10.267
-29.413,-11.366
-25.339,-14.911
-19.465,-16.650
-8.589,-16.263
-3.869,-17.441
-1.553,-15.562
9.350,-9.710
15.876,-4.689
15.791,-1.504
20.956,3.593
22.128,8.595
10.194,9.777
3.724,6.169
6.134,2.849
1.368,0.237
-9.896,-7.258
-14.987,-17.404
-13.177,-19.988
-16.758,-15.089
-20.880,-9.238
-13.383,-3.953
-5.286,-0.943
-7.436,0.470
-11.776,3.421
-11.160,4.967
-6.388,3.777
0.669,3.336
6.055,4.598
10.341,6.239
15.614,6.766
15.335,4.828
9.131,-1.373
-1.775,-10.583
-5.438,-13.373
6.664,-5.477
15.411,4.173
4.107,7.140
-9.172,5.911
-5.517,8.742
-1.640,14.145
-12.913,14.691
-26.719,9.554
-29.162,3.755
-18.998,0.481
-4.679,1.215
9.475,2.592
15.722,-3.684
8.873,-11.603
8.428,-9.844
19.946,-1.926
30.117,3.479
24.508,4.919
10.826,8.408
11.200,13.517
21.048,12.554
20.005,7.229
7.593,1.599
3.619,-2.761
2.251,-3.856
-7.441,-6.387
-21.782,-10.326
-23.965,-10.030
-16.367,-5.232
-10.521,-1.692
-5.449,0.945
-2.513,3.328
-3.321,1.626
0.622,1.086
10.615,6.469
15.785,7.237
15.360,-0.030
13.544,-6.412
9.305,-8.281
3.609,-8.173
-0.733,-10.064
0.010,-12.234
6.320,-9.299
11.867,-4.307
10.980,-2.166
1.401,-1.848
-14.292,-0.748
-32.295,1.115
-40.220,3.754
-29.921,5.140
-12.351,3.354
1.290,3.572
6.530,5.784
8.854,4.803
13.510,4.339
17.967,6.698
19.811,8.995
21.468,12.632
21.473,11.300
19.988,5.982
17.073,7.079
13.123,7.828
5.205,2.219
-2.625,-4.795
-1.607,-6.534
-7.292,-5.516
-15.817,-5.473
-15.065,-7.014
-9.723,-4.876
-12.683,0.337
-15.543,-0.297
-6.545,-3.414
-0.193,0.277
-3.117,5.235
2.211,6.361
13.221,7.702
14.714,11.845
14.016,14.158
16.432,13.451
15.355,9.755
13.031,6.421
12.648,5.636
7.466,6.216
-1.177,4.010
-8.957,-0.849
-12.608,-1.225
-13.337,2.386
-12.921,3.097
-13.680,2.560
-22.671,1.775
-31.789,2.311
-23.196,3.361
-5.328,0.328
-3.466,-4.842
-13.357,-7.608
-10.423,-7.388
5.705,-4.974
22.095,-0.354
19.788,-0.606
0.839,-4.953
-6.958,-6.929
1.810,-5.615
10.411,-2.533
7.708,3.640
-0.736,7.943
-4.663,6.895
-1.266,7.350
-1.878,9.197
-14.771,8.694
-20.372,5.397
-16.196,-2.175
-14.487,-9.505
-10.548,-12.455
-4.992,-13.901
4.279,-15.248
12.934,-14.260
6.355,-9.312
-1.164,-3.068
6.434,3.232
16.334,8.386
13.126,7.477
2.429,2.658
-3.533,2.185
-2.689,5.640
-6.905,2.832
-12.993,-4.430
-7.728,-4.756
-4.810,-3.692
-12.827,-9.240
-16.792,-14.844
-7.240,-11.832
3.398,-4.845
11.913,-1.350
15.132,-3.016
8.582,-4.154
3.654,0.145
7.789,6.533
13.008,6.652
14.021,3.737
4.144,-0.322
-9.386,-6.931
-11.455,-12.776
-0.587,-13.528
5.804,-13.127
-2.390,-16.812
-7.920,-20.422
-9.321,-17.948
-11.115,-8.302
-8.830,4.811
-3.008,15.035
-3.674,16.657
-8.095,12.600
-7.792,7.541
-6.723,2.693
-4.665,0.719
-1.992,-0.908
-5.613,-5.958
-6.067,-7.859
3.564,-4.289
11.362,-2.585
7.998,-6.698
6.149,-8.466
12.799,-5.162
13.404,0.541
2.019,6.648
-9.518,9.125
-13.111,8.396
-10.553,9.047
-10.352,9.267
-15.380,6.806
-18.019,9.624
-17.350,13.182
-13.317,9.673
-6.748,2.595
